tipo,tamanho,threads,tempo,io,figura
pth,128,8,8.864164,0,seahorseValley
pth,128,8,8.510113,0,elephantValley
pth,128,8,8.569479,0,elephantValley
pth,128,8,8.588314,0,elephantValley
pth,128,8,8.062601,0,elephantValley
pth,128,8,7.906914,0,elephantValley
pth,128,8,7.466793,0,elephantValley
pth,128,8,8.601904,0,elephantValley
pth,128,8,8.032084,0,elephantValley
pth,128,8,6.250858,0,elephantValley
pth,128,8,8.654833,0,elephantValley
pth,128,8,8.685350,0,elephantValley
pth,128,8,8.413076,0,elephantValley
pth,128,8,8.133173,0,elephantValley
pth,128,8,7.563591,0,elephantValley
pth,128,8,8.662939,0,elephantValley
pth,128,8,8.670807,0,elephantValley
pth,128,8,8.569956,0,elephantValley
pth,128,8,8.028269,0,elephantValley
pth,128,8,8.586884,0,elephantValley
pth,128,8,7.965803,0,elephantValley
pth,128,8,9.764433,0,tripleSpiralValley
pth,128,8,9.274721,0,tripleSpiralValley
pth,128,8,9.511948,0,tripleSpiralValley
pth,128,8,9.367943,0,tripleSpiralValley
pth,128,8,8.696556,0,tripleSpiralValley
pth,128,8,9.760618,0,tripleSpiralValley
pth,128,8,9.236336,0,tripleSpiralValley
pth,128,8,9.148359,0,tripleSpiralValley
pth,128,8,9.343147,0,tripleSpiralValley
pth,128,8,9.372473,0,tripleSpiralValley
pth,128,8,9.351730,0,tripleSpiralValley
pth,128,8,9.358644,0,tripleSpiralValley
pth,128,8,9.381056,0,tripleSpiralValley
pth,128,8,9.376049,0,tripleSpiralValley
pth,128,8,9.357214,0,tripleSpiralValley
pth,128,8,9.361267,0,tripleSpiralValley
pth,128,8,9.389162,0,tripleSpiralValley
pth,128,8,9.528875,0,tripleSpiralValley
pth,128,8,9.408236,0,tripleSpiralValley
pth,128,8,9.342432,0,tripleSpiralValley
pth,256,8,13.031960,0,full
pth,256,8,12.475252,0,full
pth,256,8,12.969494,0,full
pth,256,8,13.004541,0,full
pth,256,8,13.065100,0,full
pth,256,8,13.054371,0,full
pth,256,8,12.997866,0,full
pth,256,8,12.198687,0,full
pth,256,8,13.048410,0,full
pth,256,8,12.981176,0,full
pth,256,8,13.077021,0,full
pth,256,8,13.009787,0,full
pth,256,8,13.053417,0,full
pth,256,8,12.838840,0,full
pth,256,8,12.557030,0,full
pth,256,8,13.019323,0,full
pth,256,8,13.083935,0,full
pth,256,8,13.038158,0,full
pth,256,8,13.037205,0,full
pth,256,8,12.978792,0,full
pth,256,8,21.091938,0,seahorseValley
pth,256,8,20.700932,0,seahorseValley
pth,256,8,23.256540,0,seahorseValley
pth,256,8,23.749828,0,seahorseValley
pth,256,8,20.825386,0,seahorseValley
pth,256,8,21.654844,0,seahorseValley
pth,256,8,22.002220,0,seahorseValley
pth,256,8,21.660089,0,seahorseValley
pth,256,8,23.282051,0,seahorseValley
pth,256,8,22.500992,0,seahorseValley
pth,256,8,21.911383,0,seahorseValley
pth,256,8,23.009777,0,seahorseValley
pth,256,8,21.803617,0,seahorseValley
pth,256,8,22.796392,0,seahorseValley
pth,256,8,19.891739,0,seahorseValley
pth,256,8,21.467447,0,seahorseValley
pth,256,8,18.955946,0,seahorseValley
pth,256,8,21.314144,0,seahorseValley
pth,256,8,21.021843,0,seahorseValley
pth,256,8,22.095442,0,seahorseValley
pth,256,8,20.833254,0,elephantValley
pth,256,8,20.953178,0,elephantValley
pth,256,8,20.465851,0,elephantValley
pth,256,8,20.833731,0,elephantValley
pth,256,8,18.867731,0,elephantValley
pth,256,8,22.129059,0,elephantValley
pth,256,8,22.262096,0,elephantValley
pth,256,8,21.146297,0,elephantValley
pth,256,8,21.174192,0,elephantValley
pth,256,8,20.231962,0,elephantValley
pth,256,8,22.360802,0,elephantValley
pth,256,8,20.175219,0,elephantValley
pth,256,8,22.435427,0,elephantValley
pth,256,8,19.919634,0,elephantValley
pth,256,8,22.403717,0,elephantValley
pth,256,8,20.346165,0,elephantValley
pth,256,8,17.865658,0,elephantValley
pth,256,8,21.017075,0,elephantValley
pth,256,8,21.137476,0,elephantValley
pth,256,8,21.965504,0,elephantValley
pth,256,8,21.065712,0,tripleSpiralValley
pth,256,8,22.951365,0,tripleSpiralValley
pth,256,8,23.823261,0,tripleSpiralValley
pth,256,8,22.317886,0,tripleSpiralValley
pth,256,8,24.036646,0,tripleSpiralValley
pth,256,8,21.966457,0,tripleSpiralValley
pth,256,8,23.578167,0,tripleSpiralValley
pth,256,8,23.250103,0,tripleSpiralValley
pth,256,8,22.551775,0,tripleSpiralValley
pth,256,8,23.030996,0,tripleSpiralValley
pth,256,8,23.356915,0,tripleSpiralValley
pth,256,8,22.440910,0,tripleSpiralValley
pth,256,8,21.767616,0,tripleSpiralValley
pth,256,8,23.246050,0,tripleSpiralValley
pth,256,8,23.536205,0,tripleSpiralValley
pth,256,8,22.799969,0,tripleSpiralValley
pth,256,8,22.246122,0,tripleSpiralValley
pth,256,8,23.833513,0,tripleSpiralValley
pth,256,8,23.661613,0,tripleSpiralValley
pth,256,8,22.613764,0,tripleSpiralValley
pth,512,8,40.404320,0,full
pth,512,8,26.990175,0,full
pth,512,8,28.349161,0,full
pth,512,8,27.585506,0,full
pth,512,8,28.262377,0,full
pth,512,8,28.601646,0,full
pth,512,8,27.913332,0,full
pth,512,8,28.087854,0,full
pth,512,8,27.903557,0,full
pth,512,8,27.825832,0,full
pth,512,8,27.554035,0,full
pth,512,8,28.389931,0,full
pth,512,8,27.416229,0,full
pth,512,8,26.133776,0,full
pth,512,8,28.234959,0,full
pth,512,8,26.253700,0,full
pth,512,8,27.685881,0,full
pth,512,8,36.387682,0,full
pth,512,8,27.913570,0,full
pth,512,8,27.888775,0,full
pth,512,8,61.431885,0,seahorseValley
pth,512,8,61.404467,0,seahorseValley
pth,512,8,60.773134,0,seahorseValley
pth,512,8,57.862997,0,seahorseValley
pth,512,8,59.076071,0,seahorseValley
pth,512,8,61.179638,0,seahorseValley
pth,512,8,61.464548,0,seahorseValley
pth,512,8,60.386896,0,seahorseValley
pth,512,8,60.854673,0,seahorseValley
pth,512,8,62.128544,0,seahorseValley
pth,512,8,58.264971,0,seahorseValley
pth,512,8,61.827421,0,seahorseValley
pth,512,8,100.245237,0,seahorseValley
pth,512,8,61.453819,0,seahorseValley
pth,512,8,58.685303,0,seahorseValley
pth,512,8,60.807705,0,seahorseValley
pth,512,8,61.971903,0,seahorseValley
pth,512,8,61.719894,0,seahorseValley
pth,512,8,59.658527,0,seahorseValley
pth,512,8,57.896852,0,seahorseValley
pth,512,8,58.629990,0,elephantValley
pth,512,8,56.855917,0,elephantValley
pth,512,8,58.947802,0,elephantValley
pth,512,8,58.103323,0,elephantValley
pth,512,8,57.997465,0,elephantValley
pth,512,8,58.892250,0,elephantValley
pth,512,8,54.448843,0,elephantValley
pth,512,8,58.598518,0,elephantValley
pth,512,8,59.452057,0,elephantValley
pth,512,8,58.550358,0,elephantValley
pth,512,8,55.827141,0,elephantValley
pth,512,8,58.886528,0,elephantValley
pth,512,8,56.406021,0,elephantValley
pth,512,8,58.742046,0,elephantValley
pth,512,8,53.232908,0,elephantValley
pth,512,8,59.044123,0,elephantValley
pth,512,8,55.670500,0,elephantValley
pth,512,8,86.175203,0,elephantValley
pth,512,8,59.496403,0,elephantValley
pth,512,8,58.907747,0,elephantValley
pth,512,8,62.576771,0,tripleSpiralValley
pth,512,8,63.257933,0,tripleSpiralValley
pth,512,8,64.340115,0,tripleSpiralValley
pth,512,8,63.435793,0,tripleSpiralValley
pth,512,8,63.914061,0,tripleSpiralValley
pth,512,8,64.458609,0,tripleSpiralValley
pth,512,8,60.473919,0,tripleSpiralValley
pth,512,8,63.673258,0,tripleSpiralValley
pth,512,8,63.781977,0,tripleSpiralValley
pth,512,8,63.721895,0,tripleSpiralValley
pth,512,8,64.410448,0,tripleSpiralValley
pth,512,8,64.124107,0,tripleSpiralValley
pth,512,8,70.027351,0,tripleSpiralValley
pth,512,8,64.792871,0,tripleSpiralValley
pth,512,8,63.642740,0,tripleSpiralValley
pth,512,8,64.371109,0,tripleSpiralValley
pth,512,8,120.791912,0,tripleSpiralValley
pth,512,8,63.939810,0,tripleSpiralValley
pth,512,8,64.045906,0,tripleSpiralValley
pth,512,8,64.232111,0,tripleSpiralValley
pth,1024,8,81.076384,0,full
pth,1024,8,82.342625,0,full
pth,1024,8,81.948757,0,full
pth,1024,8,174.511671,0,full
pth,1024,8,82.354307,0,full
pth,1024,8,82.190990,0,full
pth,1024,8,80.845118,0,full
pth,1024,8,82.349539,0,full
pth,1024,8,82.774639,0,full
pth,1024,8,82.947493,0,full
pth,1024,8,78.817368,0,full
pth,1024,8,82.851171,0,full
pth,1024,8,81.717253,0,full
pth,1024,8,80.636263,0,full
pth,1024,8,82.662582,0,full
pth,1024,8,82.200050,0,full
pth,1024,8,82.166433,0,full
pth,1024,8,78.994513,0,full
pth,1024,8,79.755068,0,full
pth,1024,8,82.359791,0,full
pth,1024,8,215.773106,0,seahorseValley
pth,1024,8,217.617989,0,seahorseValley
pth,1024,8,509.416342,0,seahorseValley
pth,1024,8,461.159229,0,seahorseValley
pth,1024,8,337.787867,0,seahorseValley
pth,1024,8,217.887402,0,seahorseValley
pth,1024,8,219.362259,0,seahorseValley
pth,1024,8,218.627691,0,seahorseValley
pth,1024,8,526.698828,0,seahorseValley
pth,1024,8,324.384451,0,seahorseValley
pth,1024,8,217.266083,0,seahorseValley
pth,1024,8,218.821764,0,seahorseValley
pth,1024,8,288.542032,0,seahorseValley
pth,1024,8,218.382359,0,seahorseValley
pth,1024,8,217.341423,0,seahorseValley
pth,1024,8,251.808643,0,seahorseValley
pth,1024,8,218.991280,0,seahorseValley
pth,1024,8,218.059778,0,seahorseValley
pth,1024,8,434.280872,0,seahorseValley
pth,1024,8,425.727367,0,seahorseValley
pth,1024,8,450.498819,0,elephantValley
pth,1024,8,379.110813,0,elephantValley
pth,1024,8,213.898420,0,elephantValley
pth,1024,8,345.499516,0,elephantValley
pth,1024,8,209.010839,0,elephantValley
pth,1024,8,265.603781,0,elephantValley
pth,1024,8,213.284016,0,elephantValley
pth,1024,8,302.356243,0,elephantValley
pth,1024,8,203.180075,0,elephantValley
pth,1024,8,206.575871,0,elephantValley
pth,1024,8,482.549667,0,elephantValley
pth,1024,8,509.065866,0,elephantValley
pth,1024,8,212.897778,0,elephantValley
pth,1024,8,209.694624,0,elephantValley
pth,1024,8,232.963562,0,elephantValley
pth,1024,8,212.900877,0,elephantValley
pth,1024,8,200.999737,0,elephantValley
pth,1024,8,327.206612,0,elephantValley
pth,1024,8,207.295418,0,elephantValley
pth,1024,8,206.523418,0,elephantValley
pth,1024,8,227.896929,0,tripleSpiralValley
pth,1024,8,492.223740,0,tripleSpiralValley
pth,1024,8,372.763395,0,tripleSpiralValley
pth,1024,8,228.695393,0,tripleSpiralValley
pth,1024,8,397.284031,0,tripleSpiralValley
pth,1024,8,248.418331,0,tripleSpiralValley
pth,1024,8,224.204779,0,tripleSpiralValley
pth,1024,8,228.350639,0,tripleSpiralValley
pth,1024,8,349.287033,0,tripleSpiralValley
pth,1024,8,224.567890,0,tripleSpiralValley
pth,1024,8,419.776917,0,tripleSpiralValley
pth,1024,8,367.813826,0,tripleSpiralValley
pth,1024,8,460.408211,0,tripleSpiralValley
pth,1024,8,265.358210,0,tripleSpiralValley
pth,1024,8,410.379410,0,tripleSpiralValley
pth,1024,8,230.178833,0,tripleSpiralValley
pth,1024,8,318.527222,0,tripleSpiralValley
pth,1024,8,230.534315,0,tripleSpiralValley
pth,1024,8,316.364288,0,tripleSpiralValley
pth,1024,8,227.810621,0,tripleSpiralValley
pth,2048,8,542.419672,0,full
pth,2048,8,300.776005,0,full
pth,2048,8,590.261698,0,full
pth,2048,8,392.957687,0,full
pth,2048,8,615.713358,0,full
pth,2048,8,327.429056,0,full
pth,2048,8,609.325171,0,full
pth,2048,8,528.591394,0,full
pth,2048,8,591.523409,0,full
pth,2048,8,611.367702,0,full
pth,2048,8,488.799810,0,full
pth,2048,8,611.527920,0,full
pth,2048,8,370.087385,0,full
pth,2048,8,612.943888,0,full
pth,2048,8,494.844198,0,full
pth,2048,8,322.915077,0,full
pth,2048,8,615.406036,0,full
pth,2048,8,298.561811,0,full
pth,2048,8,347.396374,0,full
pth,2048,8,550.606489,0,full
pth,2048,8,862.082005,0,seahorseValley
pth,2048,8,1128.812313,0,seahorseValley
pth,2048,8,1127.327681,0,seahorseValley
pth,2048,8,1127.396107,0,seahorseValley
pth,2048,8,1235.115290,0,seahorseValley
pth,2048,8,1436.271429,0,seahorseValley
pth,2048,8,1112.006664,0,seahorseValley
pth,2048,8,1156.705379,0,seahorseValley
pth,2048,8,1118.191004,0,seahorseValley
pth,2048,8,1149.128675,0,seahorseValley
pth,2048,8,1137.039423,0,seahorseValley
pth,2048,8,831.233263,0,seahorseValley
pth,2048,8,1120.109081,0,seahorseValley
pth,2048,8,1129.046202,0,seahorseValley
pth,2048,8,842.729330,0,seahorseValley
pth,2048,8,836.195946,0,seahorseValley
pth,2048,8,1127.510309,0,seahorseValley
pth,2048,8,1142.787695,0,seahorseValley
pth,2048,8,1142.969131,0,seahorseValley
pth,2048,8,1142.222643,0,seahorseValley
pth,2048,8,1105.476379,0,elephantValley
pth,2048,8,811.776876,0,elephantValley
pth,2048,8,787.787676,0,elephantValley
pth,2048,8,1103.455544,0,elephantValley
pth,2048,8,1097.783327,0,elephantValley
pth,2048,8,1106.315136,0,elephantValley
pth,2048,8,1411.807060,0,elephantValley
pth,2048,8,806.371689,0,elephantValley
pth,2048,8,1102.468491,0,elephantValley
pth,2048,8,788.425922,0,elephantValley
pth,2048,8,1101.041317,0,elephantValley
pth,2048,8,1097.108126,0,elephantValley
pth,2048,8,1107.648849,0,elephantValley
pth,2048,8,1099.351883,0,elephantValley
pth,2048,8,1103.244781,0,elephantValley
pth,2048,8,1047.838688,0,elephantValley
pth,2048,8,1098.633289,0,elephantValley
pth,2048,8,1101.022720,0,elephantValley
pth,2048,8,1099.742174,0,elephantValley
pth,2048,8,1095.371485,0,elephantValley
pth,2048,8,1185.090065,0,tripleSpiralValley
pth,2048,8,1176.550388,0,tripleSpiralValley
pth,2048,8,1184.374809,0,tripleSpiralValley
pth,2048,8,1496.262550,0,tripleSpiralValley
pth,2048,8,1179.806948,0,tripleSpiralValley
pth,2048,8,1179.990053,0,tripleSpiralValley
pth,2048,8,1186.693430,0,tripleSpiralValley
pth,2048,8,1177.306652,0,tripleSpiralValley
pth,2048,8,879.510164,0,tripleSpiralValley
pth,2048,8,1490.703583,0,tripleSpiralValley
pth,2048,8,1115.679264,0,tripleSpiralValley
pth,2048,8,886.313438,0,tripleSpiralValley
pth,2048,8,1180.209398,0,tripleSpiralValley
pth,2048,8,1240.116596,0,tripleSpiralValley
pth,2048,8,886.321545,0,tripleSpiralValley
pth,2048,8,1178.107262,0,tripleSpiralValley
pth,2048,8,1187.245846,0,tripleSpiralValley
pth,2048,8,1179.570198,0,tripleSpiralValley
pth,2048,8,1338.217258,0,tripleSpiralValley
pth,2048,8,1179.150105,0,tripleSpiralValley
pth,4096,8,1440.740347,0,full
pth,4096,8,1496.566534,0,full
pth,4096,8,1468.398333,0,full
pth,4096,8,1190.558910,0,full
pth,4096,8,1499.824524,0,full
pth,4096,8,1498.519897,0,full
pth,4096,8,1473.950148,0,full
pth,4096,8,1473.934889,0,full
pth,4096,8,1471.178293,0,full
pth,4096,8,1247.236013,0,full
pth,4096,8,1474.814415,0,full
pth,4096,8,1470.248938,0,full
pth,4096,8,1472.786665,0,full
pth,4096,8,1476.944923,0,full
pth,4096,8,1472.151041,0,full
pth,4096,8,1224.492788,0,full
pth,4096,8,1479.101419,0,full
pth,4096,8,1472.011089,0,full
pth,4096,8,1497.572422,0,full
pth,4096,8,1485.773802,0,full
pth,4096,8,3432.148457,0,seahorseValley
pth,4096,8,3645.635128,0,seahorseValley
pth,4096,8,3416.775227,0,seahorseValley
pth,4096,8,3640.383959,0,seahorseValley
pth,4096,8,3548.817158,0,seahorseValley
pth,4096,8,3424.594402,0,seahorseValley
pth,4096,8,3406.128645,0,seahorseValley
pth,4096,8,3867.145777,0,seahorseValley
pth,4096,8,3420.848370,0,seahorseValley
pth,4096,8,3718.212843,0,seahorseValley
pth,4096,8,3662.355423,0,seahorseValley
pth,4096,8,3658.655643,0,seahorseValley
pth,4096,8,3549.793005,0,seahorseValley
pth,4096,8,3643.590689,0,seahorseValley
pth,4096,8,3714.702606,0,seahorseValley
pth,4096,8,3657.587767,0,seahorseValley
pth,4096,8,3602.725267,0,seahorseValley
pth,4096,8,3404.578447,0,seahorseValley
pth,4096,8,3704.402208,0,seahorseValley
pth,4096,8,3653.495312,0,seahorseValley
pth,4096,8,3669.141531,0,elephantValley
pth,4096,8,3469.180107,0,elephantValley
pth,4096,8,3505.213499,0,elephantValley
pth,4096,8,3234.061003,0,elephantValley
pth,4096,8,3460.825443,0,elephantValley
pth,4096,8,3239.907742,0,elephantValley
pth,4096,8,3228.599310,0,elephantValley
pth,4096,8,3487.592697,0,elephantValley
pth,4096,8,3500.715256,0,elephantValley
pth,4096,8,3556.385517,0,elephantValley
pth,4096,8,3477.079153,0,elephantValley
pth,4096,8,3244.194508,0,elephantValley
pth,4096,8,3531.089067,0,elephantValley
pth,4096,8,3460.091591,0,elephantValley
pth,4096,8,3456.003904,0,elephantValley
pth,4096,8,3470.111847,0,elephantValley
pth,4096,8,3260.703802,0,elephantValley
pth,4096,8,3253.984928,0,elephantValley
pth,4096,8,3524.716377,0,elephantValley
pth,4096,8,3821.727753,0,elephantValley
pth,4096,8,4109.262943,0,tripleSpiralValley
pth,4096,8,3787.615299,0,tripleSpiralValley
pth,4096,8,3836.774588,0,tripleSpiralValley
pth,4096,8,3872.925997,0,tripleSpiralValley
pth,4096,8,3756.727934,0,tripleSpiralValley
pth,4096,8,3789.771557,0,tripleSpiralValley
pth,4096,8,3806.015491,0,tripleSpiralValley
pth,4096,8,3875.204325,0,tripleSpiralValley
pth,4096,8,3811.383009,0,tripleSpiralValley
pth,4096,8,3804.264069,0,tripleSpiralValley
pth,4096,8,3813.877344,0,tripleSpiralValley
pth,4096,8,3601.565838,0,tripleSpiralValley
pth,4096,8,3792.470217,0,tripleSpiralValley
pth,4096,8,3793.618202,0,tripleSpiralValley
pth,4096,8,3794.304371,0,tripleSpiralValley
pth,4096,8,3920.764923,0,tripleSpiralValley
pth,4096,8,3943.899870,0,tripleSpiralValley
pth,4096,8,3623.275995,0,tripleSpiralValley
pth,4096,8,3946.675777,0,tripleSpiralValley
pth,4096,8,3716.362000,0,tripleSpiralValley
pth,8192,8,4944.516897,0,full
pth,8192,8,5208.026886,0,full
pth,8192,8,4930.770636,0,full
pth,8192,8,4843.850374,0,full
pth,8192,8,4691.732168,0,full
pth,8192,8,4695.692062,0,full
pth,8192,8,4936.600208,0,full
pth,8192,8,4932.891369,0,full
pth,8192,8,5239.297390,0,full
pth,8192,8,4827.005386,0,full
pth,8192,8,4930.541754,0,full
pth,8192,8,4662.088871,0,full
pth,8192,8,4926.398277,0,full
pth,8192,8,4697.233915,0,full
pth,8192,8,4951.965332,0,full
pth,8192,8,4710.137129,0,full
pth,8192,8,4886.240005,0,full
pth,8192,8,4775.163889,0,full
pth,8192,8,4960.919142,0,full
pth,8192,8,4817.696333,0,full
pth,8192,8,13782.826424,0,seahorseValley
pth,8192,8,13761.462688,0,seahorseValley
pth,8192,8,13391.020775,0,seahorseValley
pth,8192,8,14141.120672,0,seahorseValley
pth,8192,8,13874.502182,0,seahorseValley
pth,8192,8,14019.706964,0,seahorseValley
pth,8192,8,13470.225573,0,seahorseValley
pth,8192,8,13715.779543,0,seahorseValley
pth,8192,8,13710.300207,0,seahorseValley
pth,8192,8,13840.636015,0,seahorseValley
pth,8192,8,13790.290833,0,seahorseValley
pth,8192,8,13724.517584,0,seahorseValley
pth,8192,8,13791.979790,0,seahorseValley
pth,8192,8,13474.250317,0,seahorseValley
pth,8192,8,13701.132774,0,seahorseValley
pth,8192,8,13369.687557,0,seahorseValley
pth,8192,8,13712.979078,0,seahorseValley
pth,8192,8,13446.160316,0,seahorseValley
pth,8192,8,13413.740635,0,seahorseValley
pth,8192,8,13494.256973,0,seahorseValley
pth,8192,8,12814.949274,0,elephantValley
pth,8192,8,12967.111111,0,elephantValley
pth,8192,8,13035.460711,0,elephantValley
pth,8192,8,12993.924141,0,elephantValley
pth,8192,8,12733.739376,0,elephantValley
pth,8192,8,13154.062986,0,elephantValley
pth,8192,8,13017.040491,0,elephantValley
pth,8192,8,12988.761187,0,elephantValley
pth,8192,8,13244.066715,0,elephantValley
pth,8192,8,12931.229353,0,elephantValley
pth,8192,8,12987.353086,0,elephantValley
pth,8192,8,12747.024059,0,elephantValley
pth,8192,8,13016.904116,0,elephantValley
pth,8192,8,13074.951410,0,elephantValley
pth,8192,8,13034.971952,0,elephantValley
pth,8192,8,12935.493946,0,elephantValley
pth,8192,8,13010.156393,0,elephantValley
pth,8192,8,13066.477299,0,elephantValley
pth,8192,8,12688.927889,0,elephantValley
pth,8192,8,13245.082617,0,elephantValley
pth,8192,8,14496.032000,0,tripleSpiralValley
pth,8192,8,14637.760401,0,tripleSpiralValley
pth,8192,8,14490.722418,0,tripleSpiralValley
pth,8192,8,14600.087881,0,tripleSpiralValley
pth,8192,8,14504.660606,0,tripleSpiralValley
pth,8192,8,14274.913788,0,tripleSpiralValley
pth,8192,8,14250.691175,0,tripleSpiralValley
pth,8192,8,14673.865080,0,tripleSpiralValley
pth,8192,8,14528.204679,0,tripleSpiralValley
pth,8192,8,14341.408253,0,tripleSpiralValley
pth,8192,8,14430.962563,0,tripleSpiralValley
pth,8192,8,14362.322807,0,tripleSpiralValley
pth,8192,8,14499.706745,0,tripleSpiralValley
pth,8192,8,14325.602293,0,tripleSpiralValley
pth,8192,8,14697.730780,0,tripleSpiralValley
pth,8192,8,14906.733990,0,tripleSpiralValley
pth,8192,8,14217.742205,0,tripleSpiralValley
pth,8192,8,14308.985472,0,tripleSpiralValley
pth,8192,8,14299.771547,0,tripleSpiralValley
pth,8192,8,14364.512205,0,tripleSpiralValley
pth,16,16,1.322985,0,full
pth,16,16,2.136946,0,full
pth,16,16,1.755953,0,full
pth,16,16,2.038956,0,full
pth,16,16,1.823425,0,full
pth,16,16,1.389265,0,full
pth,16,16,1.501560,0,full
pth,16,16,1.435995,0,full
pth,16,16,1.504421,0,full
pth,16,16,1.806736,0,full
pth,16,16,1.526356,0,full
pth,16,16,1.509666,0,full
pth,16,16,1.866341,0,full
pth,16,16,1.955986,0,full
pth,16,16,1.861334,0,full
pth,16,16,1.891375,0,full
pth,16,16,1.822233,0,full
pth,16,16,2.220631,0,full
pth,16,16,1.772642,0,full
pth,16,16,1.775026,0,full
pth,16,16,1.794338,0,seahorseValley
pth,16,16,1.827002,0,seahorseValley
pth,16,16,1.545191,0,seahorseValley
pth,16,16,1.284599,0,seahorseValley
pth,16,16,1.722097,0,seahorseValley
pth,16,16,1.099825,0,seahorseValley
pth,16,16,1.328945,0,seahorseValley
pth,16,16,2.094507,0,seahorseValley
pth,16,16,1.728773,0,seahorseValley
pth,16,16,1.585245,0,seahorseValley
pth,16,16,1.799822,0,seahorseValley
pth,16,16,1.866817,0,seahorseValley
pth,16,16,1.767397,0,seahorseValley
pth,16,16,1.672268,0,seahorseValley
pth,16,16,1.906872,0,seahorseValley
pth,16,16,1.946211,0,seahorseValley
pth,16,16,1.364231,0,seahorseValley
pth,16,16,1.666307,0,seahorseValley
pth,16,16,1.725912,0,seahorseValley
pth,16,16,1.893759,0,seahorseValley
pth,16,16,1.598120,0,elephantValley
pth,16,16,1.739025,0,elephantValley
pth,16,16,1.737833,0,elephantValley
pth,16,16,1.770973,0,elephantValley
pth,16,16,1.771927,0,elephantValley
pth,16,16,1.627445,0,elephantValley
pth,16,16,1.601458,0,elephantValley
pth,16,16,1.620054,0,elephantValley
